FILE_GROUP_TITLE	CONTENT_TYPE	ITEM_ARK	FILE_USE	SEQ	FILE_SIZE	CREATE_DATE	FILE_LOCATION	FILE_NAME
Text Transcript	Text	21198/zz0013zjgg	Master	1	42596	2008-10-09 15:47:32	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjgg-1-master.xml	21198-zz0013zjgg-1-master.xml
Text Transcript	Text	21198/zz0013zjgg	Submaster	1	42596	2008-10-09 15:47:32	database	21198-zz0013zjgg-1-submaster.xml
Text Transcript	Text	21198/zz0013zjh0	Master	1	43313	2008-10-09 15:47:53	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjh0-1-master.xml	21198-zz0013zjh0-1-master.xml
Text Transcript	Text	21198/zz0013zjh0	Submaster	1	43313	2008-10-09 15:47:53	database	21198-zz0013zjh0-1-submaster.xml
Text Transcript	Text	21198/zz0013zjjh	Master	1	44382	2008-10-09 15:48:10	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjjh-1-master.xml	21198-zz0013zjjh-1-master.xml
Text Transcript	Text	21198/zz0013zjjh	Submaster	1	44382	2008-10-09 15:48:10	database	21198-zz0013zjjh-1-submaster.xml
Text Transcript	Text	21198/zz0013zjk1	Submaster	1	43626	2008-10-09 15:48:54	database	21198-zz0013zjk1-1-submaster.xml
Text Transcript	Text	21198/zz0013zjk1	Master	1	43626	2008-10-09 15:48:54	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjk1-1-master.xml	21198-zz0013zjk1-1-master.xml
Text Transcript	Text	21198/zz0013zjmj	Master	1	42377	2008-10-09 15:49:12	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjmj-1-master.xml	21198-zz0013zjmj-1-master.xml
Text Transcript	Text	21198/zz0013zjmj	Submaster	1	42377	2008-10-09 15:49:12	database	21198-zz0013zjmj-1-submaster.xml
Text Transcript	Text	21198/zz0013zjn2	Submaster	1	43910	2008-10-09 15:51:15	database	21198-zz0013zjn2-1-submaster.xml
Text Transcript	Text	21198/zz0013zjn2	Master	1	43910	2008-10-09 15:51:15	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjn2-1-master.xml	21198-zz0013zjn2-1-master.xml
Text Transcript	Text	21198/zz0013zjpk	Submaster	1	41101	2008-10-09 15:51:36	database	21198-zz0013zjpk-1-submaster.xml
Text Transcript	Text	21198/zz0013zjpk	Master	1	41101	2008-10-09 15:51:36	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjpk-1-master.xml	21198-zz0013zjpk-1-master.xml
Text Transcript	Text	21198/zz0013zjrm	Submaster	1	36358	2008-10-09 16:13:36	database	21198-zz0013zjrm-1-submaster.xml
Text Transcript	Text	21198/zz0013zjrm	Master	1	36358	2008-10-09 16:13:36	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjrm-1-master.xml	21198-zz0013zjrm-1-master.xml
Text Transcript	Text	21198/zz0013zjs4	Master	1	37351	2008-10-09 16:13:55	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjs4-1-master.xml	21198-zz0013zjs4-1-master.xml
Text Transcript	Text	21198/zz0013zjs4	Submaster	1	37351	2008-10-09 16:13:55	database	21198-zz0013zjs4-1-submaster.xml
Text Transcript	Text	21198/zz0013zjtn	Master	1	44162	2008-10-09 16:14:17	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjtn-1-master.xml	21198-zz0013zjtn-1-master.xml
Text Transcript	Text	21198/zz0013zjtn	Submaster	1	44162	2008-10-09 16:14:17	database	21198-zz0013zjtn-1-submaster.xml
Text Transcript	Text	21198/zz0013zjv5	Master	1	40155	2008-10-09 16:14:38	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjv5-1-master.xml	21198-zz0013zjv5-1-master.xml
Text Transcript	Text	21198/zz0013zjv5	Submaster	1	40155	2008-10-09 16:14:38	database	21198-zz0013zjv5-1-submaster.xml
Text Transcript	Text	21198/zz0013zjwp	Master	1	40863	2008-10-09 16:14:59	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zjwp-1-master.xml	21198-zz0013zjwp-1-master.xml
Text Transcript	Text	21198/zz0013zjwp	Submaster	1	40863	2008-10-09 16:14:59	database	21198-zz0013zjwp-1-submaster.xml
Text Transcript	Text	21198/zz0013zk4s	Submaster	1	32251	2008-10-09 17:12:38	database	21198-zz0013zk4s-1-submaster.xml
Text Transcript	Text	21198/zz0013zk4s	Master	1	32251	2008-10-09 17:12:38	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk4s-1-master.xml	21198-zz0013zk4s-1-master.xml
Text Transcript	Text	21198/zz0013zk59	Master	1	36129	2008-10-09 17:16:37	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk59-1-master.xml	21198-zz0013zk59-1-master.xml
Text Transcript	Text	21198/zz0013zk59	Submaster	1	36129	2008-10-09 17:16:37	database	21198-zz0013zk59-1-submaster.xml
Text Transcript	Text	21198/zz0013zk6t	Master	1	36230	2008-10-09 17:17:04	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk6t-1-master.xml	21198-zz0013zk6t-1-master.xml
Text Transcript	Text	21198/zz0013zk6t	Submaster	1	36230	2008-10-09 17:17:04	database	21198-zz0013zk6t-1-submaster.xml
Text Transcript	Text	21198/zz0013zk7b	Submaster	1	31615	2008-10-09 17:17:26	database	21198-zz0013zk7b-1-submaster.xml
Text Transcript	Text	21198/zz0013zk7b	Master	1	31615	2008-10-09 17:17:26	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk7b-1-master.xml	21198-zz0013zk7b-1-master.xml
Text Transcript	Text	21198/zz0013zk8v	Master	1	29484	2008-10-09 17:17:45	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk8v-1-master.xml	21198-zz0013zk8v-1-master.xml
Text Transcript	Text	21198/zz0013zk8v	Submaster	1	29484	2008-10-09 17:17:45	database	21198-zz0013zk8v-1-submaster.xml
Text Transcript	Text	21198/zz0013zk9c	Master	1	30266	2008-10-09 17:18:05	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zk9c-1-master.xml	21198-zz0013zk9c-1-master.xml
Text Transcript	Text	21198/zz0013zk9c	Submaster	1	30266	2008-10-09 17:18:05	database	21198-zz0013zk9c-1-submaster.xml
Text Transcript	Text	21198/zz0013zkbw	Submaster	1	36325	2008-10-09 17:18:25	database	21198-zz0013zkbw-1-submaster.xml
Text Transcript	Text	21198/zz0013zkbw	Master	1	36325	2008-10-09 17:18:25	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zkbw-1-master.xml	21198-zz0013zkbw-1-master.xml
Text Transcript	Text	21198/zz0013zkcd	Master	1	28201	2008-10-09 17:18:40	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0013zkcd-1-master.xml	21198-zz0013zkcd-1-master.xml
Text Transcript	Text	21198/zz0013zkcd	Submaster	1	28201	2008-10-09 17:18:40	database	21198-zz0013zkcd-1-submaster.xml
Text Transcript	Text	21198/zz001400k5	Submaster	3	458409	2010-12-15 14:17:09	database	21198-zz001400k5-3-submaster.xml
Text Transcript	Text	21198/zz001400k5	Master	3	458409	2010-12-15 14:17:09	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400k5-3-master.xml	21198-zz001400k5-3-master.xml
Text Transcript	Text	21198/zz001400k5	Master	4	516570	2010-12-15 14:17:17	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400k5-4-master.html	21198-zz001400k5-4-master.html
Text Transcript	Text	21198/zz001400k5	Submaster	4	516570	2010-12-15 14:17:17	database	21198-zz001400k5-4-submaster.html
PDF	PDF	21198/zz001400k5	Master	5	548831	2015-11-12 17:04:17	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz001400k5-5-master.pdf	21198-zz001400k5-5-master.pdf
PDF	PDF	21198/zz001400k5	Submaster	5	548831	2015-11-12 17:04:17	database	21198-zz001400k5-5-submaster.pdf
MasterAudio1	Audio	21198/zz001400mp	Master	1	877101056	2009-07-20 09:43:12	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001400mp-1-master.wav	21198-zz001400mp-1-master.wav
SubMasterAudio1	Audio	21198/zz001400mp	Submaster	1	66526177	2009-07-20 09:43:12	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001400mp-1-submaster.mp3/playlist.m3u8	21198-zz001400mp-1-submaster.mp3
Text Transcript	Text	21198/zz001400mp	Submaster	2	75775	2010-12-15 14:17:52	database	21198-zz001400mp-2-submaster.xml
Text Transcript	Text	21198/zz001400mp	Master	2	75775	2010-12-15 14:17:52	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400mp-2-master.xml	21198-zz001400mp-2-master.xml
Text Biography	Text	21198/zz001400n6	Submaster	1	1372	2013-10-24 13:10:25	database	21198-zz001400n6-1-submaster.xml
Text Biography	Text	21198/zz001400n6	Master	1	1372	2013-10-24 13:10:25	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400n6-1-master.xml	21198-zz001400n6-1-master.xml
Text Interview History	Text	21198/zz001400n6	Submaster	2	4110	2013-10-24 13:10:43	database	21198-zz001400n6-2-submaster.xml
Text Interview History	Text	21198/zz001400n6	Master	2	4110	2013-10-24 13:10:43	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400n6-2-master.xml	21198-zz001400n6-2-master.xml
Text Transcript	Text	21198/zz001400n6	Submaster	3	296640	2013-10-24 13:12:39	database	21198-zz001400n6-3-submaster.xml
Text Transcript	Text	21198/zz001400n6	Master	3	296640	2013-10-24 13:12:39	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400n6-3-master.xml	21198-zz001400n6-3-master.xml
Text Transcript	Text	21198/zz001400n6	Submaster	4	191176	2013-10-24 13:12:49	database	21198-zz001400n6-4-submaster.html
Text Transcript	Text	21198/zz001400n6	Master	4	191176	2013-10-24 13:12:49	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400n6-4-master.html	21198-zz001400n6-4-master.html
PDF	PDF	21198/zz001400n6	Master	5	551543	2015-11-12 17:02:27	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz001400n6-5-master.pdf	21198-zz001400n6-5-master.pdf
PDF	PDF	21198/zz001400n6	Submaster	5	551543	2015-11-12 17:02:27	database	21198-zz001400n6-5-submaster.pdf
MasterAudio1	Audio	21198/zz001400pq	Master	1	746444800	2009-07-20 10:04:55	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001400pq-1-master.wav	21198-zz001400pq-1-master.wav
SubMasterAudio1	Audio	21198/zz001400pq	Submaster	1	57548593	2009-07-20 10:04:55	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001400pq-1-submaster.mp3/playlist.m3u8	21198-zz001400pq-1-submaster.mp3
Text Transcript	Text	21198/zz001400pq	Submaster	2	72056	2010-12-15 14:18:08	database	21198-zz001400pq-2-submaster.xml
Text Transcript	Text	21198/zz001400pq	Master	2	72056	2010-12-15 14:18:08	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001400pq-2-master.xml	21198-zz001400pq-2-master.xml
MasterAudio1	Audio	21198/zz001403g2	Master	1	525503274	2008-10-14 11:24:40	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001403g2-1-master.wav	21198-zz001403g2-1-master.wav
SubMasterAudio1	Audio	21198/zz001403g2	Submaster	1	29373184	2008-10-14 11:24:40	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001403g2-1-submaster.mp3/playlist.m3u8	21198-zz001403g2-1-submaster.mp3
Text Transcript	Text	21198/zz001403g2	Submaster	2	44560	2010-03-17 11:16:10	database	21198-zz001403g2-2-submaster.xml
Text Transcript	Text	21198/zz001403g2	Master	2	44560	2010-03-17 11:16:10	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001403g2-2-master.xml	21198-zz001403g2-2-master.xml
MasterAudio1	Audio	21198/zz001403hk	Master	1	494370870	2008-10-14 11:45:31	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001403hk-1-master.wav	21198-zz001403hk-1-master.wav
SubMasterAudio1	Audio	21198/zz001403hk	Submaster	1	27965176	2008-10-14 11:45:31	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001403hk-1-submaster.mp3/playlist.m3u8	21198-zz001403hk-1-submaster.mp3
Text Transcript	Text	21198/zz001403hk	Master	2	38179	2010-03-17 11:16:40	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001403hk-2-master.xml	21198-zz001403hk-2-master.xml
Text Transcript	Text	21198/zz001403hk	Submaster	2	38179	2010-03-17 11:16:40	database	21198-zz001403hk-2-submaster.xml
MasterAudio1	Audio	21198/zz001403j3	Master	1	492881714	2008-10-14 12:01:52	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001403j3-1-master.wav	21198-zz001403j3-1-master.wav
SubMasterAudio1	Audio	21198/zz001403j3	Submaster	1	27699478	2008-10-14 12:01:52	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001403j3-1-submaster.mp3/playlist.m3u8	21198-zz001403j3-1-submaster.mp3
Text Transcript	Text	21198/zz001403j3	Master	2	37540	2010-03-17 11:17:41	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001403j3-2-master.xml	21198-zz001403j3-2-master.xml
Text Transcript	Text	21198/zz001403j3	Submaster	2	37540	2010-03-17 11:17:41	database	21198-zz001403j3-2-submaster.xml
MasterAudio1	Audio	21198/zz001403km	Master	1	489284150	2008-10-14 12:14:38	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001403km-1-master.wav	21198-zz001403km-1-master.wav
SubMasterAudio1	Audio	21198/zz001403km	Submaster	1	29688523	2008-10-14 12:14:38	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001403km-1-submaster.mp3/playlist.m3u8	21198-zz001403km-1-submaster.mp3
Text Transcript	Text	21198/zz001403km	Submaster	2	43977	2010-03-17 11:18:23	database	21198-zz001403km-2-submaster.xml
Text Transcript	Text	21198/zz001403km	Master	2	43977	2010-03-17 11:18:23	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001403km-2-master.xml	21198-zz001403km-2-master.xml
MasterAudio1	Audio	21198/zz001403m4	Master	1	483970170	2008-10-24 13:09:48	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001403m4-1-master.wav	21198-zz001403m4-1-master.wav
SubMasterAudio1	Audio	21198/zz001403m4	Submaster	1	27169112	2008-10-24 13:09:48	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001403m4-1-submaster.mp3/playlist.m3u8	21198-zz001403m4-1-submaster.mp3
Text Transcript	Text	21198/zz001403m4	Submaster	2	42844	2010-03-17 11:19:00	database	21198-zz001403m4-2-submaster.xml
Text Transcript	Text	21198/zz001403m4	Master	2	42844	2010-03-17 11:19:00	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz001403m4-2-master.xml	21198-zz001403m4-2-master.xml
MasterAudio1	Audio	21198/zz0014042b	Master	1	408280830	2008-10-24 14:02:36	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz0014042b-1-master.wav	21198-zz0014042b-1-master.wav
SubMasterAudio1	Audio	21198/zz0014042b	Submaster	1	23150913	2008-10-24 14:02:36	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz0014042b-1-submaster.mp3/playlist.m3u8	21198-zz0014042b-1-submaster.mp3
Text Transcript	Text	21198/zz0014042b	Master	2	26273	2010-04-28 09:53:42	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0014042b-2-master.xml	21198-zz0014042b-2-master.xml
Text Transcript	Text	21198/zz0014042b	Submaster	2	26273	2010-04-28 09:53:42	database	21198-zz0014042b-2-submaster.xml
MasterAudio1	Audio	21198/zz0014043v	Master	1	468416614	2008-10-24 14:20:05	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz0014043v-1-master.wav	21198-zz0014043v-1-master.wav
SubMasterAudio1	Audio	21198/zz0014043v	Submaster	1	26185168	2008-10-24 14:20:05	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz0014043v-1-submaster.mp3/playlist.m3u8	21198-zz0014043v-1-submaster.mp3
Text Transcript	Text	21198/zz0014043v	Submaster	2	35872	2010-04-28 09:54:00	database	21198-zz0014043v-2-submaster.xml
Text Transcript	Text	21198/zz0014043v	Master	2	35872	2010-04-28 09:54:00	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0014043v-2-master.xml	21198-zz0014043v-2-master.xml
MasterAudio1	Audio	21198/zz0014044c	Master	1	476728754	2008-10-24 14:38:16	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz0014044c-1-master.wav	21198-zz0014044c-1-master.wav
SubMasterAudio1	Audio	21198/zz0014044c	Submaster	1	26648883	2008-10-24 14:38:16	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz0014044c-1-submaster.mp3/playlist.m3u8	21198-zz0014044c-1-submaster.mp3
Text Transcript	Text	21198/zz0014044c	Submaster	2	34825	2010-04-28 09:55:11	database	21198-zz0014044c-2-submaster.xml
Text Transcript	Text	21198/zz0014044c	Master	2	34825	2010-04-28 09:55:11	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz0014044c-2-master.xml	21198-zz0014044c-2-master.xml
Text Transcript	Text	21198/zz00140w82	Submaster	1	40368	2008-10-23 11:43:45	database	21198-zz00140w82-1-submaster.xml
Text Transcript	Text	21198/zz00140w82	Master	1	40368	2008-10-23 11:43:45	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140w82-1-master.xml	21198-zz00140w82-1-master.xml
Text Transcript	Text	21198/zz00140w9k	Submaster	1	9694	2008-10-23 11:44:13	database	21198-zz00140w9k-1-submaster.xml
Text Transcript	Text	21198/zz00140w9k	Master	1	9694	2008-10-23 11:44:13	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140w9k-1-master.xml	21198-zz00140w9k-1-master.xml
Text Transcript	Text	21198/zz00140wb3	Submaster	1	36866	2008-10-23 11:44:52	database	21198-zz00140wb3-1-submaster.xml
Text Transcript	Text	21198/zz00140wb3	Master	1	36866	2008-10-23 11:44:52	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140wb3-1-master.xml	21198-zz00140wb3-1-master.xml
Text Transcript	Text	21198/zz00140wcm	Master	1	41117	2008-10-23 11:45:35	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140wcm-1-master.xml	21198-zz00140wcm-1-master.xml
Text Transcript	Text	21198/zz00140wcm	Submaster	1	41117	2008-10-23 11:45:35	database	21198-zz00140wcm-1-submaster.xml
Text Transcript	Text	21198/zz00140wd4	Master	1	44532	2008-10-23 11:46:01	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140wd4-1-master.xml	21198-zz00140wd4-1-master.xml
Text Transcript	Text	21198/zz00140wd4	Submaster	1	44532	2008-10-23 11:46:01	database	21198-zz00140wd4-1-submaster.xml
Text Transcript	Text	21198/zz00140wfn	Submaster	1	43565	2008-10-23 11:46:27	database	21198-zz00140wfn-1-submaster.xml
Text Transcript	Text	21198/zz00140wfn	Master	1	43565	2008-10-23 11:46:27	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140wfn-1-master.xml	21198-zz00140wfn-1-master.xml
Text Transcript	Text	21198/zz00140wg5	Submaster	1	35061	2008-10-23 11:47:07	database	21198-zz00140wg5-1-submaster.xml
Text Transcript	Text	21198/zz00140wg5	Master	1	35061	2008-10-23 11:47:07	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140wg5-1-master.xml	21198-zz00140wg5-1-master.xml
Text Transcript	Text	21198/zz00140whp	Master	1	41124	2008-10-23 11:47:35	https://static.library.ucla.edu/oralhistory/text/masters/21198-zz00140whp-1-master.xml	21198-zz00140whp-1-master.xml
Text Transcript	Text	21198/zz00140whp	Submaster	1	41124	2008-10-23 11:47:35	database	21198-zz00140whp-1-submaster.xml
SubMasterAudio1	Audio	21198/zz001413bf	Submaster	1	30083936	2008-10-24 15:16:30	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413bf-1-submaster.mp3/playlist.m3u8	21198-zz001413bf-1-submaster.mp3
MasterAudio1	Audio	21198/zz001413bf	Master	1	508725562	2008-10-24 15:16:30	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413bf-1-master.wav	21198-zz001413bf-1-master.wav
MasterAudio1	Audio	21198/zz001413cz	Master	1	503544686	2008-10-24 15:28:39	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413cz-1-master.wav	21198-zz001413cz-1-master.wav
SubMasterAudio1	Audio	21198/zz001413cz	Submaster	1	28133276	2008-10-24 15:28:39	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413cz-1-submaster.mp3/playlist.m3u8	21198-zz001413cz-1-submaster.mp3
MasterAudio1	Audio	21198/zz001413dg	Master	1	507445954	2008-10-24 15:42:27	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413dg-1-master.wav	21198-zz001413dg-1-master.wav
SubMasterAudio1	Audio	21198/zz001413dg	Submaster	1	32356861	2008-10-24 15:42:27	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413dg-1-submaster.mp3/playlist.m3u8	21198-zz001413dg-1-submaster.mp3
MasterAudio1	Audio	21198/zz001413f0	Master	1	52770146	2008-10-24 15:54:14	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413f0-1-master.wav	21198-zz001413f0-1-master.wav
SubMasterAudio1	Audio	21198/zz001413f0	Submaster	1	2951092	2008-10-24 15:54:14	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413f0-1-submaster.mp3/playlist.m3u8	21198-zz001413f0-1-submaster.mp3
MasterAudio1	Audio	21198/zz001413gh	Master	1	52768518	2008-10-24 15:56:07	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413gh-1-master.wav	21198-zz001413gh-1-master.wav
SubMasterAudio1	Audio	21198/zz001413gh	Submaster	1	3001392	2008-10-24 15:56:07	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413gh-1-submaster.mp3/playlist.m3u8	21198-zz001413gh-1-submaster.mp3
MasterAudio1	Audio	21198/zz001413h1	Master	1	504852610	2008-10-27 09:40:13	http://digilib.library.ucla.edu/oralhistory/audio/masters/21198-zz001413h1-1-master.wav	21198-zz001413h1-1-master.wav
SubMasterAudio1	Audio	21198/zz001413h1	Submaster	1	28431502	2008-10-27 09:40:13	https://wowza.library.ucla.edu:443/dlp/definst/mp3:oralhistory/21198-zz001413h1-1-submaster.mp3/playlist.m3u8	21198-zz001413h1-1-submaster.mp3
